latitude,longitude,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,days_since_last_review,room_type_Private room,room_type_Shared room,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,neighbourhood_grouped_Bedford-Stuyvesant,neighbourhood_grouped_Bushwick,neighbourhood_grouped_Chelsea,neighbourhood_grouped_Clinton Hill,neighbourhood_grouped_Crown Heights,neighbourhood_grouped_East Harlem,neighbourhood_grouped_East Village,neighbourhood_grouped_Financial District,neighbourhood_grouped_Flatbush,neighbourhood_grouped_Greenpoint,neighbourhood_grouped_Harlem,neighbourhood_grouped_Hell's Kitchen,neighbourhood_grouped_Lower East Side,neighbourhood_grouped_Midtown,neighbourhood_grouped_Other,neighbourhood_grouped_Upper East Side,neighbourhood_grouped_Upper West Side,neighbourhood_grouped_Washington Heights,neighbourhood_grouped_West Village,neighbourhood_grouped_Williamsburg,log_price,name_bigram_private_room,name_bigram_central_park,name_bigram_east_village,name_bigram_private_bedroom,name_bigram_bedroom_apartment,name_bigram_cozy_room,name_bigram_upper_east,name_bigram_times_square,name_bigram_west_village,name_bigram_new_york,name_bigram_bedroom_apt,name_bigram_park_slope,name_bigram_upper_west,name_bigram_cozy_bedroom,name_bigram_spacious_bedroom
40.7728,-73.98737,139,4,8,1,0,258.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.941642422609304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.691,-73.93032,135,3,2,1,0,1071.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.912654885736052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.77363,-73.95154,90,1,3,1,0,1043.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.51085950651685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.65253,-73.96404,125,2,52,2,20,124.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.836281906951478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.74494,-74.00116,225,30,0,1,280,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.420534999272286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.77231,-73.90793,75,4,1,1,0,1072.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.330733340286331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.79201,-73.97423,65,3,5,2,0,589.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.189654742026425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.7332,-74.0039,190,2,2,1,0,1024.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.25227342804663,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.64328,-73.97506,85,7,1,1,0,1058.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.454347296253507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.65005,-73.94776,119,1,24,1,313,41.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.787491742782046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.81733,-73.95384,48,2,0,3,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.8918202981106265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70713,-74.00793,196,3,14,1,29,63.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.2832037287379885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.81863,-73.95295,80,2,0,3,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.394449154672439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.77081,-73.95216,90,1,65,1,338,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.51085950651685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68881,-73.94991,125,3,1,1,0,1002.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.836281906951478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.7977,-73.93736,65,28,1,1,0,1106.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.189654742026425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.74032,-74.00265,110,4,6,1,0,661.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.709530201312334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70566,-74.00865,100,20,3,1,340,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70844,-73.96176,200,2,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.303304908059076,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
40.73006,-73.99981,200,4,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.303304908059076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.72795,-74.00454,360,2,22,2,333,44.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8888779583328805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.69289,-73.98077,65,10,0,1,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.189654742026425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.73265,-73.95393,65,7,38,1,10,166.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.189654742026425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.67555,-73.94493,65,2,21,2,0,953.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.189654742026425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68015,-73.9355,160,2,3,1,0,987.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.081404364984463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.67885,-73.97929,450,7,14,2,360,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.111467339502679,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40.71934,-73.98172,75,2,3,1,0,414.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.330733340286331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.81266,-73.95152,69,10,20,3,0,405.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.248495242049359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68921,-73.98038,203,7,4,1,0,802.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.318119993844216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.75948,-73.98631,169,5,19,1,88,213.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.135798437050262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.81325,-73.95323,79,6,31,3,18,46.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.382026634673881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.75704,-73.99564,230,4,12,1,41,552.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.442417710521793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.74428,-73.90898,65,1,18,1,278,422.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.189654742026425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40.70286,-73.92271,50,2,6,1,0,1063.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9318256327243257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.67847,-73.96662,100,1,11,2,365,42.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.75946,-73.91173,70,10,3,2,250,24.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2626798770413155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40.73813,-73.98213,175,2,1,1,0,1107.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.170483995038151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68688,-73.999,142,3,8,1,10,554.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.962844630259907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.66769,-73.98886,190,3,39,2,226,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.25227342804663,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40.82412,-73.90266,350,7,0,3,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.860786223465865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.76988,-73.95125,140,5,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.948759890378168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.86048,-73.91181,120,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.795790545596741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.73458,-74.0028,372,2,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.921578419643816,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.69739,-73.98512,61,2,8,2,0,552.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.127134385045092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70756,-73.914,65,5,0,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.189654742026425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40.8003,-73.95223,80,2,15,1,0,972.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.394449154672439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40.76371,-73.96153,225,30,1,87,341,968.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.420534999272286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.69288,-73.96592,105,2,0,1,0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.663439094112067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71932,-73.99396,100,32,3,5,243,424.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.64459,-73.99825,50,15,1,1,0,1079.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9318256327243257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.72152,-73.9838,109,4,25,1,140,38.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.700480365792417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.83702,-73.94199,75,1,11,1,0,917.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.330733340286331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40.80153,-73.94435,100,2,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.67664,-73.95814,60,1,15,1,0,1024.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.80346,-73.96488,50,7,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9318256327243257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.81454,-73.93616,130,4,6,2,0,343.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.875197323201151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70859,-73.9221,65,2,101,3,300,16.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.189654742026425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.74675,-73.99555,90,2,6,1,0,995.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.64455,-73.97826,50,14,1,1,0,1066.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9318256327243257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.72628,-73.97952,67,4,11,2,4,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.219507705176107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.66197,-73.98907,100,1,14,1,0,1074.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40.77164,-73.92028,98,4,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59511985013459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.727,-73.94249,50,1,0,1,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9318256327243257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40.7011,-73.90964,100,5,1,1,0,1112.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.61512051684126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.67671,-73.96466,300,3,17,1,11,552.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.707110264748875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.65862,-73.95808,75,2,0,1,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.330733340286331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.76111,-73.99818,219,30,0,121,365,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.393627546352362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.77936,-73.97874,167,30,1,87,342,719.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.123963979403259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71827,-73.98983,180,4,13,1,0,623.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.198497031265826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.64277,-73.9744,95,2,11,1,0,84.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.564348191467836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.77326,-73.98888,250,1,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5254529391317835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68285,-73.91484,85,14,32,4,115,187.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.454347296253507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.81635,-73.94467,115,4,119,4,45,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.7535901911063645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.76071,-73.96469,150,30,8,12,267,118.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.017279836814924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.64684,-73.96068,80,5,3,1,0,346.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.394449154672439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.74584,-74.00279,225,14,0,1,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.420534999272286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.66446,-73.97987,400,4,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.993961427306569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.7186,-73.95427,325,5,2,1,0,553.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.786897381366708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.77512,-73.95254,99,6,35,1,59,16.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.605170185988092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40.79415,-73.97323,90,5,3,1,66,25.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.81589,-73.94648,110,4,125,4,44,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.709530201312334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70364,-73.92769,50,7,0,1,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9318256327243257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.74992,-73.97223,189,30,0,87,188,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.247024072160486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.63598,-74.07943,105,2,132,1,318,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.663439094112067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70146,-73.91763,55,7,0,1,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02535169073515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68712,-73.97114,180,10,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.198497031265826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.82162,-73.92698,50,2,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9318256327243257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.63292,-73.94569,80,2,7,8,189,544.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.394449154672439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40.68796,-73.99229,120,1,2,1,0,1074.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.795790545596741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.63337,-73.94578,525,1,36,8,189,282.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.26530121273771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.78853,-73.9751,150,4,5,1,157,57.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.017279836814924,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.73004,-73.98225,150,2,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.017279836814924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.63345,-73.94536,90,1,4,8,189,425.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68501,-73.95904,130,2,6,1,0,939.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.875197323201151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.67275,-73.95169,155,3,19,1,0,416.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.049856007249537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.72424,-73.9906,90,2,8,4,0,778.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.76986,-73.98673,90,1,1,1,0,1063.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.51085950651685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71182,-73.95692,130,1,0,1,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.875197323201151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.7605,-73.99455,199,3,110,1,246,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.298317366548036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.81005,-73.9599,70,3,1,2,0,841.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.2626798770413155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.82588,-73.9388,36,4,2,1,0,1043.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.6109179126442243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71429,-73.98755,59,2,14,1,0,710.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0943445622221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.72746,-73.97611,185,2,32,1,26,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.225746673713202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.63736,-73.95669,75,30,46,1,89,244.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.330733340286331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.80474,-73.95527,150,2,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.017279836814924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.69849,-73.923,75,2,170,1,37,7.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.330733340286331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.75293,-73.93757,74,1,210,1,33,11.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.31748811353631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70705,-73.94326,80,2,0,1,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.394449154672439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.72871,-74.00149,161,1,27,1,0,875.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.087596335232384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.7588,-73.96611,260,30,1,87,341,409.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.564520407322694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.7696,-73.92694,79,21,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.382026634673881,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.71438,-73.94742,43,14,0,1,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.784189633918261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.7042,-73.94193,60,1,3,1,0,834.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.110873864173311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40.76806,-73.98672,100,2,1,1,0,1107.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.75897,-73.9617,210,30,0,87,188,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.351858133476067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
